id,song_name,class,label,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
285,20172135_A2.mp3,angry,4,135.9991776316,8762,292.0666666667,0.4766479433,0.2762844563,0.0763331056,0.4816380101,0.2611336398,0.0681907778,0.2562051477,0.1330122386,0.0176922556,6.1044845581,46.0014533997,2116.1335449219,3.1992955208,44.5143165588,1981.5244140625,0.0170583632,2.4459352493,5.9825997353,0.1567937881,0.050742317,0.0025747826,1477.4795961786,436.6041306144,190623.166869545,1561.9144015356,242.1856876506,58653.9073028124,21.9897179772,11.9623119587,143.0969073963,2889.9099238899,700.452638573,490633.898883834,2.2251524061,2.4031079934,5.774928028,0.0285980543,0.0630434047,0.0039744709,0.0709624584,0.0322164614,0.0010379004,-8.97439440450398E-06,0.1109121963,0.0123015149,-0.0001039232,0.0808696449,0.0065398999,3.1753287982,1.866108389,3.4823605193
286,201501004_A2.mp3,angry,4,151.9990808824,6259,223.5357142857,0.2083088309,0.2874765694,0.0826427862,0.4670812955,0.264599082,0.0700126742,0.2530706264,0.1388833733,0.0192885914,3.629077673,20.6374950409,425.9061889648,-3.1994206905,53.88621521,2903.7241210938,0.0228364877,1.8948719501,3.5905399323,0.127765581,0.0183459073,0.0003365723,1418.0301620475,443.940795152,197083.429600172,1385.9045070448,226.7499638328,51415.5460981642,24.0741554379,10.6730561762,113.9141281404,2550.8459087171,889.3129355969,790877.497419918,1.4413295632,1.5129894938,2.2891372084,0.0037301334,0.070885979,0.005024822,0.0872234786,0.0380900113,0.001450849,1.94740619008371E-06,0.1118584573,0.0125123151,9.50311368796974E-06,0.0368734971,0.0013596548,2.3928163265,1.5622297653,2.4405618396
287,201556137_A2.mp3,angry,4,103.359375,10158,350.275862069,0.4631159604,0.3130255342,0.097984992,0.5777365414,0.2552251023,0.0651398528,0.2717647739,0.0973511221,0.009477241,0.8915377855,7.7980413437,60.8094482422,-6.4810357094,59.2386932373,3509.2229003906,0.0107354075,4.4658918381,19.944190979,0.0490309224,0.0403869301,0.0016311043,2827.9908323613,1303.373904076,1698783.53382622,2614.1132578843,578.2779077466,334405.338587741,19.1067847088,6.964676319,48.5067162284,5789.8127375422,2336.2388297797,5458011.86977041,0.5535947378,1.0160259525,1.0323087362,0.003671408,0.0495418631,0.0024543962,0.149675359,0.1217617776,0.0148259305,-2.26989754992246E-06,0.0255852826,0.0006546067,-1.64753691933583E-05,0.0528610162,0.0027942869,3.27169161,1.8819325598,3.5416701596
288,201502014_A1.mp3,angry,4,99.3840144231,4072,226.2222222222,0.2661171257,0.2838779688,0.0805866942,0.4270663543,0.2719280517,0.0739448653,0.2485161002,0.1468777767,0.0215730813,1.8291457891,9.3520126343,87.4601364136,-3.6790378094,32.7800979614,1074.5349121094,0.059297692,2.3585698605,5.5628519058,0.0900382847,0.0242386051,0.0005875099,2487.3692259551,348.3809231349,121369.267604295,2336.3545146083,156.6417688907,24536.6437611951,19.8066947694,6.0594770761,36.7172624359,4961.3762159331,636.1844763666,404730.687969835,1.3293175486,1.4066164216,1.9785697574,0.0061655534,0.0809098005,0.0065463958,0.1157183198,0.0340763427,0.0011611971,-2.08860501516028E-06,0.0781821534,0.0061124489,-0.000048202,0.0284144804,0.0008073827,6.2415238095,3.8964827433,15.1825777692
289,201564070_A2.mp3,angry,4,99.3840144231,4285,225.5263157895,0.2636779845,0.2820826769,0.0795706436,0.419842973,0.2709019183,0.0733878494,0.2483798145,0.1471081271,0.0216408011,2.0262753963,10.3424329758,106.965927124,-3.3439910412,31.5305404663,994.1749267578,0.0280613285,1.2117230892,1.4682728052,0.0948656276,0.0246907026,0.0006096308,2410.286228722,291.8564406164,85180.1819292704,2286.3016014866,154.4896778115,23867.0605502879,20.1053626169,6.1517957132,37.844590497,4805.6939851506,562.1917440995,316059.557133629,1.3833778114,1.4582748862,2.1265656436,0.0062320928,0.0825547016,0.0068152788,0.11106195,0.0222066914,0.0004931371,-8.6235893832054E-05,0.0831160396,0.0069082761,-0.0001203674,0.0284383651,0.0008087406,2.0747029478,1.3006341046,1.6916490741
290,20172054_A1.mp3,angry,4,95.703125,17960,485.4054054054,0.4428325891,0.2775177062,0.0770160779,0.5092307391,0.2680753257,0.0718643802,0.2637821187,0.1172703168,0.0137523272,18.3511161804,121.2788391113,14708.556640625,7.4493060112,21.3062610626,453.9567871094,0.0152940378,1.7316377163,2.9985690117,0.2774574459,0.0749533325,0.0056180018,2605.2875646354,446.2858216922,199171.034643515,2748.62716278,226.4937302261,51299.4098317505,19.0352720946,6.1125869755,37.3637195331,5860.1732960735,890.110446065,792296.60619395,3.6986566154,4.0372508658,16.2993945538,0.001772113,0.0713727607,0.005094071,0.099862756,0.035178387,0.0012375189,-7.14373709342908E-06,0.1980082691,0.0392072722,6.26905311946757E-05,0.1352011412,0.0182793476,4.0901950113,2.1771883741,4.7401492163
291,201501016_A2.mp3,angry,4,143.5546875,3014,167.4444444444,0.4339542687,0.3003096581,0.0901858956,0.4702082944,0.2710916277,0.0734906706,0.2488855417,0.1462508819,0.0213893205,6.2378673553,46.2187271118,2136.1706542969,2.4300718307,31.0280036926,962.7370605469,-0.0130829401,2.2235171795,4.9440283775,0.1577852666,0.0554554164,0.003075303,2388.5196386644,643.4663986227,414049.006156405,2504.7058716137,421.9998336014,178083.859559623,20.2544833107,6.7544772259,45.6229625959,5213.7720444623,1422.792184206,2024337.59943772,2.0633383077,2.3520626679,5.5321987937,0.017235674,0.0641571901,0.004116145,0.0965360754,0.0396814552,0.0015746179,-1.86840577498515E-06,0.1229611412,0.0151194418,5.81133281229995E-05,0.0686796606,0.0047168955,2.8676643991,1.8319867324,3.3561753878
292,20172066_A1.mp3,angry,4,143.5546875,4194,190.6363636364,0.4914008677,0.2749503255,0.0755976811,0.4916908194,0.2658316838,0.0706664841,0.256896814,0.1316714103,0.0173373603,7.0615773201,49.3904724121,2439.4187011719,4.9909825325,26.973072052,727.5466308594,-0.0193010401,2.3098573685,5.3354406357,0.1705082357,0.0520818196,0.0027125161,2437.1229849749,654.0798202026,427820.4111963,2512.7532275089,437.5798443189,191476.120154147,19.4797542503,6.8263119163,46.5985343786,5328.4954591995,1394.1362495518,1943615.88231432,2.3297609506,2.5090277964,6.295220483,0.0132906817,0.0585679184,0.0034302011,0.1029036602,0.0419432851,0.0017592392,7.9925092677513E-07,0.1268345118,0.0160869937,3.79475750378333E-05,0.0775204003,0.0060094129,3.2554376417,1.952363281,3.8117223812
293,201564117_A1.mp3,angry,4,143.5546875,4873,211.8695652174,0.4237837195,0.3047075272,0.0928466693,0.4703082906,0.2716063667,0.0737700184,0.2492348696,0.1456547737,0.0212153131,5.956261158,44.1887016296,1952.6414794922,1.462649703,32.4104614258,1050.4379882813,0.0018187452,2.1419148445,4.5877995491,0.1533174813,0.0574809536,0.0033040599,2358.8669727524,629.3821507346,396121.891663315,2473.3335387696,417.3636983495,174192.456699967,20.3166667661,6.6901328563,44.7578776349,5064.2306150753,1468.7312361513,2157171.4440464,2.0308756677,2.3516061028,5.5300512627,0.0176715906,0.0644630577,0.0041554858,0.0980037726,0.0397677497,0.0015814739,-6.88854811414785E-07,0.1192989573,0.0142322415,4.11819200962782E-05,0.0692297071,0.0047927522,3.6594648526,1.9853998148,3.9418124246
294,20172117_A2.mp3,angry,4,95.703125,3122,195.125,0.5297066569,0.2461756468,0.0606024489,0.5987264179,0.2329409572,0.0542614896,0.2753328216,0.0867477415,0.0075251707,8.4761419296,45.2538070679,2047.9071044922,5.8118214607,31.7984485626,1011.1413574219,0.0185120516,2.8057365417,7.8721570969,0.1912240535,0.0558813848,0.0031227292,2220.3697163557,578.8144713849,335026.192284577,2198.0617116244,497.0466259677,247055.348385855,19.172878158,10.6934261479,114.34936278,4656.8237014734,1340.1320695465,1795953.96382685,3.0794424777,3.4104191465,11.6309587546,-0.0148340898,0.0486707929,0.0023688461,0.1079785852,0.0359249745,0.0012906038,0.000013042,0.1290143281,0.0166446976,0.0002279486,0.0976395607,0.0095334845,3.7465396825,2.0068446109,4.0274252925
295,201502181_A2.mp3,angry,4,73.828125,12377,458.4074074074,0.3592128456,0.2966989279,0.0880302489,0.4365006249,0.2647545352,0.0700949639,0.2373057551,0.1643755211,0.0270193119,0.6352899671,4.0064115524,16.0513324738,-2.2041172981,68.0637588501,4632.67578125,0.0117691262,2.20089674,4.8439469337,0.0482235923,0.0200698096,0.0004027972,1237.6658729801,312.5964017845,97716.5104085905,1547.2996284382,275.7415973656,76033.4285177129,22.2292227764,13.7526800705,189.1362091216,2809.8813440996,731.9855250322,535802.808856718,0.6006005895,0.6929591894,0.4801924382,-0.0030031372,0.0802375137,0.0064380586,0.0485954166,0.0159010286,0.0002528427,-4.57272471976467E-06,0.0372520499,0.0013877151,8.67179369379301E-06,0.0210776906,0.0004442691,2.8363174603,1.7373938308,3.0185373234
296,201556005_A1.mp3,angry,4,99.3840144231,3498,205.7647058824,0.2605471015,0.2828713059,0.0800161734,0.4217037476,0.2707236232,0.0732912802,0.2497550439,0.1447610147,0.0209557514,1.8488601446,9.5152111053,90.5392456055,-3.7066333294,32.4840278625,1055.2120361328,0.0431983918,1.5792841911,2.4941384792,0.0905827805,0.023866551,0.0005696123,2432.2923519828,283.8177996246,80552.5433837345,2306.6175389603,146.6168581895,21496.5031053646,20.040433341,6.048898266,36.5891702326,4851.0084443934,541.6728868699,293409.516369925,1.3174196726,1.3903952163,1.9331988576,0.0044081794,0.0824519353,0.0067983216,0.111707261,0.0227839742,0.0005191095,-0.000099677,0.0791202635,0.0062600165,-0.0001264706,0.0276524592,0.0007646585,4.6950748299,3.5519670199,12.6164697101
297,201502181_A1.mp3,angry,4,123.046875,16455,421.9230769231,0.3182636499,0.2878893912,0.0828803033,0.4799734312,0.2588349794,0.0669955466,0.2498466762,0.1446028068,0.0209099717,4.8282241821,40.8071365356,1665.2222900391,-7.6760787964,57.8938713074,3351.7004394531,0.0340088122,2.3670549393,5.6029491425,0.1172319874,0.0827744231,0.0068516056,1250.8930136871,473.7082135115,224399.471548282,1671.2879551406,395.5915129169,156492.645091848,23.4874590619,6.8054962866,46.3147797067,2526.6929277642,1039.6699683563,1080913.6431019,1.2290599554,1.7896713358,3.2029234902,0.0448437526,0.0650790338,0.0042352806,0.0515254067,0.0267005274,0.0007129182,8.01428832346574E-05,0.1106614396,0.012245954,0.0008664303,0.0539855026,0.0029144345,2.9013333333,1.7272817655,2.9835022976
298,201502203_A1.mp3,angry,4,135.9991776316,10086,305.6363636364,0.4601488709,0.2506748438,0.0628378838,0.5081355962,0.2680926899,0.0718736904,0.2532325889,0.1385878394,0.0192065892,4.448135376,34.5372200012,1192.8195800781,-0.0151326917,54.969379425,3021.6325683594,0.0217995103,3.4903268814,12.1823816299,0.1130296066,0.0863925666,0.007463675,1499.5137551353,422.1426180716,178204.389992317,1464.8987172278,278.7051317335,77676.5504545752,19.3995755595,8.3753578016,70.1466183053,2633.5139417719,721.3661823753,520369.169074679,1.703644747,2.598724558,6.7533693283,-0.0119515455,0.067654958,0.0045771933,0.0795165653,0.0349304589,0.001220137,-5.48433672520332E-05,0.1007893533,0.0101584932,-1.82963158295024E-05,0.0667211115,0.004451707,2.4903401361,1.2776435856,1.6323731318
299,20172061_A2.mp3,angry,4,89.1029094828,2866,204.7142857143,0.4680349529,0.2880814373,0.0829909146,0.5879184621,0.2578715893,0.0664977566,0.2681617166,0.1068766909,0.0114226271,0.5983053446,4.8038396835,23.0768737793,-10.068063736,51.7247390747,2675.4484863281,0.0491214469,3.2111475468,10.3114690781,0.0510662198,0.0346613936,0.0012014122,5047.6695002077,971.2666590221,943358.922928008,3056.3606221538,306.3931353173,93876.7533695457,18.7070165231,6.8311854667,46.6650948807,8617.3342662926,555.8079239393,308922.448313735,0.5787942678,1.074470259,1.1544863374,-0.0013510027,0.0511083709,0.0026120656,0.3748150621,0.1172153405,0.013739436,-0.000004435,0.0237435456,0.000563756,-9.24796986510046E-05,0.0479049347,0.0022948829,2.1072108844,1.0889607923,1.1858356072
300,201525118_A1.mp3,angry,4,151.9990808824,5759,221.5,0.3833721578,0.2982305884,0.0889414921,0.443276323,0.2744613334,0.0753290235,0.2361410615,0.1660443688,0.0275707324,9.0177736282,69.6527252197,4851.501953125,2.7355341911,65.294418335,4263.361328125,0.0321512297,2.2906811237,5.2472195625,0.1771640927,0.0891257524,0.0079434002,900.7607330567,645.1390212179,416204.35669796,1125.7490570673,427.8496788659,183055.347705656,20.6843535405,10.1146311544,102.3057633903,1696.4501953125,1332.8963488447,1776612.67676353,1.7945166035,2.3745558144,5.6385153156,-0.0101836072,0.0701708352,0.0049239461,0.0502451371,0.048183285,0.002321629,0.0005100679,0.1529263407,0.0233864654,-0.0013303937,0.076254189,0.0058147009,4.5046712018,2.2492454665,5.0591051687
301,201501155_A2.mp3,angry,4,161.4990234375,9311,273.8529411765,0.4078447223,0.2692525983,0.0724969581,0.4698343962,0.2782934618,0.0774472509,0.2450244531,0.1526314211,0.0232963507,4.2709088326,34.9030227661,1218.2209472656,2.1544880867,35.3681869507,1250.9085693359,0.007581919,2.5587422848,6.5471615791,0.1283696443,0.0502197109,0.0025220192,2161.6790967366,723.651254267,523671.13780217,2403.0592742003,470.3224672679,221203.22321699,19.8158338899,6.7304748505,45.2992917136,4687.2007868006,1773.5442388608,3145459.16719628,1.6286653392,1.7700253166,3.1329896214,-0.0085681787,0.0731803045,0.005355357,0.0885653724,0.0457476185,0.0020928446,6.73249269311782E-06,0.1037355363,0.0107610617,0.0006701957,0.0546752587,0.0029893839,3.1811337868,1.7982951688,3.2338655141
302,20172117_A1.mp3,angry,4,107.666015625,7781,311.24,0.4939869344,0.2757881284,0.0760590881,0.6860033833,0.2020789452,0.0408359001,0.2832696992,0.0556022556,0.0030916108,2.1974799633,21.7833137512,474.5127868652,-1.2059327364,33.2387046814,1104.8114013672,0.0218430702,3.6266696453,13.1527328491,0.0921305493,0.0469042547,0.0022000091,2942.9296478801,920.0216893933,846439.908954037,2546.0421887682,496.3064535365,246320.09582202,18.289247867,6.7716174084,45.8548023259,5870.7707191581,1745.8436303797,3047969.98173723,1.3041348956,1.6010398467,2.5633285907,0.0023222224,0.0355572704,0.0012643195,0.17115934,0.0730568305,0.0053373005,-7.07139270161861E-06,0.0404254161,0.0016342142,1.67751077242428E-05,0.076856181,0.0059068729,2.2012517007,1.286657895,1.6554885387
303,20172099_A1.mp3,angry,4,107.666015625,6887,286.9583333333,0.3984895349,0.2838490605,0.080570288,0.5153830685,0.2616468773,0.0684590884,0.2613650011,0.1225629207,0.0150216695,2.9931519032,40.7298774719,1658.9229736328,-5.5430760384,53.1466789246,2824.5693359375,0.0463051014,2.3924343586,5.7237420082,0.1058057621,0.0589678884,0.003477212,1991.3772307988,587.1406877006,344734.18715357,1570.0687443087,531.9872776689,283010.463601542,21.6970176668,9.1094202589,82.9815374538,3527.0368019092,1269.8482894781,1612514.6782904,1.4877699998,1.8643227157,3.4756991884,-0.0027548897,0.0655817152,0.0043009614,0.126998528,0.0544387458,0.002963577,-4.69216900000902E-07,0.093304351,0.0087057017,-2.95062436634907E-05,0.0551024079,0.0030362753,2.3208344671,1.0318252634,1.0646633743
304,201556069_A2.mp3,angry,4,95.703125,13238,427.0322580645,0.3601468503,0.2762171924,0.0762959346,0.5087178909,0.2484795246,0.0617420741,0.2548562553,0.1355788422,0.0183816224,0.3673313558,2.1204118729,4.4961462021,-2.4774458408,72.7542724609,5293.1840820313,0.0134051694,1.3288416862,1.7658201456,0.0367120206,0.0158587545,0.0002515001,1169.71468749,280.7405987852,78815.2838062942,1432.4844372321,257.7695631472,66445.147685108,21.7134152182,7.9831729783,63.7310508011,2330.4140658948,607.37909441,368909.364326354,0.4850069626,0.5707778095,0.3257873079,0.003278272,0.0770390835,0.0059350204,0.0623862752,0.0198295102,0.0003932095,1.79906737685087E-06,0.0303469785,0.0009209391,1.01597825050703E-05,0.0129249441,0.0001670542,2.6029569161,1.6288744398,2.6532319405
305,201525118_A2.mp3,angry,4,172.265625,13641,317.2325581395,0.4739373922,0.2585913539,0.0668694898,0.5147071817,0.2590563817,0.0671102089,0.2570779339,0.131317437,0.0172442693,10.1345977783,59.1621131897,3500.1557617188,6.6396641731,32.4342575073,1051.9809570313,0.0290976185,2.2891380787,5.2401533127,0.2159367055,0.1085265055,0.0117780026,3100.7381292107,1142.7881896291,1305964.8463557,2736.5189106392,513.4784327376,263660.100886699,19.1633245368,9.0653188151,82.1800052194,6410.5339543269,2107.0291160807,4439571.69601179,3.2666103991,4.2313305486,17.9041582114,-0.0053260902,0.059851772,0.0035822346,0.1834089543,0.1077068154,0.0116007581,5.40398104931228E-07,0.1612082869,0.0259881131,-0.0001215995,0.1172751933,0.013753471,2.8398004535,3.4810119717,12.1174443468
306,201501155_A1.mp3,angry,4,143.5546875,6494,240.5185185185,0.4346057475,0.2962197959,0.0877461731,0.5183380958,0.2861385415,0.081875265,0.2570419649,0.131387829,0.0172627616,8.7693843842,78.7493362427,6201.4575195313,5.5367193222,34.2924118042,1175.9694824219,0.0163417626,2.6029844284,6.7755279541,0.1841020733,0.0661847964,0.0043804278,2357.6188736932,664.0914123963,441017.404018486,2685.8820734541,301.7707702448,91065.5977741532,22.1239519502,7.6341737607,58.2806090084,5611.9875394381,1113.2491555508,1239323.68233451,1.7336491102,1.9525828428,3.8125797582,-0.0159701259,0.064766082,0.0041946454,0.0873441256,0.047985502,0.0023026084,0.00001597,0.1622891724,0.0263377763,-2.16488188016228E-05,0.0702882558,0.004940439,4.5244081633,2.6791468538,7.1778278642
307,2018900027_A2.mp3,angry,4,117.4538352273,3440,191.1111111111,0.4294031858,0.2709874213,0.0734341815,0.4423199163,0.275407569,0.0758493291,0.2434265343,0.1551671865,0.0240768558,18.4026470184,103.7369003296,10761.34375,4.6185035706,33.6607818604,1133.0482177734,-0.0009692717,2.5886292458,6.7010011673,0.2713303268,0.0918615311,0.0084385416,1922.0262424331,473.204566839,223922.562077282,2088.0406346923,452.3270992945,204599.804756137,19.8312397583,7.9395805335,63.036939048,4060.3422672377,970.7098605976,942277.633461381,3.6366468552,4.0153520945,16.1230524431,0.0066517652,0.0885780459,0.0078460702,0.0783422628,0.0426323486,0.0018175171,5.58102765353397E-05,0.2253916413,0.0508013926,0.0021205537,0.1030397713,0.0106171947,5.2291337868,2.6800756924,7.182805717
308,20173052_A2.mp3,angry,4,92.28515625,6913,300.5652173913,0.3771238625,0.2883265913,0.0831322223,0.4675359766,0.2568013332,0.0659469247,0.2518638815,0.1410599821,0.0198979185,0.7073546052,2.9438991547,8.6665420532,-2.8420045376,72.0843048096,5196.146484375,0.0183007848,2.5435168743,6.4694786072,0.0523145571,0.0179677587,0.0003228403,1067.4693795549,234.9222969595,55188.4856087238,1597.0733801967,216.6997905572,46958.7992275192,23.2152973127,12.0326866712,144.7855485282,1917.8695466456,522.5914162742,273101.788363466,0.5976954131,0.7049976444,0.4970216785,0.0207820384,0.0564239265,0.0031836595,0.0427717772,0.0205680961,0.0004230466,-2.8978905902477E-05,0.0415245555,0.0017242887,-5.64185647817794E-05,0.0203709453,0.0004149754,2.1025668934,1.1682770077,1.3648711667
309,201501016_A1.mp3,angry,4,135.9991776316,7250,258.9285714286,0.4450589418,0.2586624026,0.0669062361,0.5594814936,0.2331926445,0.0543788095,0.2688836173,0.1050472925,0.0110349337,2.9438126087,8.8476915359,78.2816467285,1.0317595005,23.5955276489,556.7489624023,0.0183375441,1.5035823584,2.2607598305,0.1203718856,0.0104431435,0.0001090593,2762.0714422545,503.8118702622,253826.400617058,2618.5534387736,339.8438202225,115493.822143421,19.2353347042,6.9026078657,47.645995348,5882.9004906143,1188.0469605338,1411455.58043363,2.0078845981,2.030488845,4.1228849495,-0.0019880275,0.0588811989,0.0034669956,0.1410291236,0.0304007743,0.0009242071,0.000099805,0.0913916454,0.0083524333,0.0004212863,0.0434090793,0.0018843482,8.7638743116,4.7883779933,22.9285638067
